,course_code,destination_code,destination_flights
6762,EAE,VLS,8
6763,EAE,TGH,4
6764,EAE,VLI,0
6765,EAM,RUH,78
6766,EAM,JED,48
6767,EAR,DEN,53
6768,EAR,ORD,29
6769,EAS,MAD,147
6770,EAS,BCN,26
6771,EAS,LCY,0
6772,EAT,SEA,82
6773,EAU,ORD,58
6774,EBB,NBO,332
6775,EBB,KGL,116
6776,EBB,ADD,116
6777,EBB,JUB,108
6778,EBB,PAF,82
6779,EBB,KSE,58
6780,EBB,DXB,44
6781,EBB,JRO,33
6782,EBB,KIS,29
6783,EBB,IST,29
6784,EBB,DAR,29
6785,EBB,KHX,29
6786,EBB,AMS,29
6787,EBB,MBQ,28
6788,EBB,BRU,26
6789,EBB,JNB,25
6790,EBB,GOM,21
6791,EBB,RUA,21
6792,EBB,MGQ,17
6793,EBB,CAI,17
6794,EBB,BJM,16
6795,EBB,BGF,13
6796,EBD,KRT,5
6797,EBH,ORN,0
6798,EBH,ALG,0
6799,EBH,MZW,0
6800,EBJ,ABZ,24
6801,EBJ,SVG,22
6802,EBJ,BLL,4
6803,EBJ,EDI,0
6804,EBL,IST,114
6805,EBL,BGW,103
6806,EBL,DOH,71
6807,EBL,AMM,48
6808,EBL,DXB,43
6809,EBL,Sabiha,41
6810,EBL,ESB,36
6811,EBL,VIE,29
6812,EBL,BSR,29
6813,EBL,BEY,25
6814,EBL,CAI,25
6815,EBL,JED,18
6816,EBL,DUS,18
6817,EBL,Sharjah,16
6818,EBL,NJF,13
6819,EBL,DAM,13
6820,EBL,GZT,13
6821,EBL,BAH,12
6822,EBL,IKA,12
6823,EBL,GYD,12
6824,EBL,FRA,12
6825,EBL,MED,8
6826,ECI,LIR,58
6827,ECN,Sabiha,245
6828,ECN,IST,176
6829,ECN,ESB,133
6830,ECN,ADA,129
6831,ECN,ADB,99
6832,ECN,AYT,74
6833,ECN,HTY,63
6834,ECN,GZT,58
6835,ECP,ATL,163
6836,ECP,BNA,58
6837,ECP,CLT,58
6838,ECP,DFW,56
6839,ECP,IAH,53
6840,ECP,DCA,29
6841,ECP,HOU,24
6842,ECP,DAL,5
6843,ECP,CMH,0
6844,ECP,MDW,0
6845,ECP,STL,0
6846,ECP,DEN,0
6847,ECP,MCI,0
6848,ECP,ORD,0
6849,ECP,AUS,0
6850,ECP,BWI,0
6851,EDA,KTN,26
6852,EDA,KCC,0
6853,EDA,NKI,0
6854,EDI,LHR,403
6855,EDI,LCY,320
6856,EDI,DUB,228
6857,EDI,LGW,190
6858,EDI,BHX,162
6859,EDI,AMS,157
6860,EDI,BRS,107
6861,EDI,SOU,103
6862,EDI,STN,103
6863,EDI,CDG,101
6864,EDI,BFS,92
6865,EDI,LTN,84
6866,EDI,BHD,83
6867,EDI,CWL,73
6868,EDI,EMA,73
6869,EDI,MAN,71
6870,EDI,GVA,68
6871,EDI,KOI,63
6872,EDI,LSI,53
6873,EDI,Reine Sofia,52
6874,EDI,BUD,50
6875,EDI,BRU,49
6876,EDL,NBO,140
6877,EDL,LOK,49
6878,EDL,WIL,49
6879,EDL,GGM,4
6880,EDL,KIS,0
6881,EDN,NEI,4
6882,EDO,Sabiha,29
6883,EDO,IST,16
6884,EDO,ESB,0
6885,EDO,DUS,0
6886,EEK,BET,75
6887,EEK,WTL,54
6888,EEK,KWN,29
6889,EFL,ATH,31
6890,EFL,PVK,9
6891,EFL,ZTH,9
6892,EFL,OSL,0
6893,EFL,BLQ,0
6894,EFL,PRG,0
6895,EFL,HHN,0
6896,EFL,Fiumicino,0
6897,EFL,LBA,0
6898,EFL,VIE,0
6899,EFL,LHR,0
6900,EFL,VOL,0
6901,EFL,MAD,0
6902,EFL,Bergamo,0
6903,EFL,AMS,0
6904,EFL,MUC,0
6905,EFL,BRI,0
6906,EFL,EMA,0
6907,EFL,BHX,0
6908,EFL,PSA,0
6909,EFL,BRS,0
6910,EFL,GLA,0
6911,EGC,STN,13
6912,EGC,SOU,6
6913,EGC,RTM,5
6914,EGC,EMA,0
6915,EGC,BRS,0
6916,EGC,EDI,0
6917,EGC,LBA,0
6918,EGC,LCY,0
6919,EGC,MAN,0
6920,EGC,Southend,0
6921,EGC,BHX,0
6922,EGC,CRL,0
6923,EGC,EXT,0
6924,EGC,LPL,0
6925,EGE,DEN,88
6926,EGE,DFW,72
6927,EGE,ORD,58
6928,EGE,IAH,31
6929,EGE,SFO,29
6930,EGE,MIA,29
6931,EGE,EWR,29
6932,EGE,JFK,29
6933,EGE,ATL,29
6934,EGE,LAX,29
6935,EGE,LGA,3
6936,EGE,PHL,3
6937,EGE,PHX,0
6938,EGM,HIR,24
6939,EGM,VAO,9
6940,EGM,RBV,7
6941,EGM,MUA,5
6942,EGM,GZO,0
6943,EGN,KRT,37
6944,EGO,DME,87
6945,EGO,SVO,87
6946,EGO,VKO,78
6947,EGO,KGD,20
6948,EGO,GOJ,0
6949,EGO,SIP,0
6950,EGO,SGC,0
6951,EGS,RKV,74
6952,EIN,STN,66
6953,EIN,KRK,59
6954,EIN,AGP,59
6955,EIN,ALC,56
6956,EIN,INN,49
6957,EIN,BUD,45
6958,EIN,LIS,42
6959,EIN,FAO,41
6960,EIN,VIE,33
6961,EIN,VLC,32
6962,EIN,SZG,30
6963,EIN,KTW,29
6964,EIN,RAK,29
6965,EIN,PRG,28
6966,EIN,SVQ,27
6967,EIN,SOF,26
6968,EIN,Bergamo,25
6969,EIN,DUB,21
6970,EIN,GDN,21
6971,EIN,OPO,19
6972,EIN,Las Palmas,17
6973,EIN,Girona,17
6974,EIS,SJU,630
6975,EIS,SXM,174
6976,EIS,STT,146
6977,EIS,VIJ,79
6978,EIS,ANU,71
6979,EIS,NGD,58
6980,EIS,DOM,45
6981,EIS,SDQ,41
6982,EIS,BGI,13
6983,EIS,SVD,12
6984,EIS,PUJ,9
6985,EIS,NEV,8
6986,EIS,SKB,8
6987,EJA,BOG,54
6988,EJH,JED,21
6989,EJH,RUH,5
6990,EJH,NUM,4
6991,EJN,AXF,28
6992,EKO,SLC,53
6993,EKS,UUS,8
6994,ELC,MNG,29
6995,ELC,DRW,4
6996,ELD,DFW,50
6997,ELD,MEM,24
6998,ELF,KRT,25
6999,ELG,TMR,5
7000,ELG,OGX,5
7001,ELG,ALG,4
7002,ELH,NAS,100
7003,ELH,GHB,87
7004,ELH,FLL,69
7005,ELH,MIA,58
7006,ELH,ATL,16
7007,ELH,MCO,8
7008,ELH,CLT,7
7009,ELH,RSD,0
7010,ELI,GLV,54
7011,ELI,OME,54
7012,ELM,DTW,136
7013,ELM,SFB,23
7014,ELM,PIE,8
7015,ELM,PGD,7
7016,ELM,MYR,0
7017,ELP,DFW,244
7018,ELP,PHX,213
7019,ELP,IAH,165
7020,ELP,DEN,136
7021,ELP,LAX,118
7022,ELP,ORD,112
7023,ELP,DAL,111
7024,ELP,HOU,76
7025,ELP,LAS,74
7026,ELP,SAT,57
7027,ELP,ATL,51
7028,ELP,AUS,37
7029,ELP,SEA,29
7030,ELP,SAN,24
7031,ELP,SFB,0
7032,ELQ,JED,108
7033,ELQ,RUH,99
7034,ELQ,CAI,81
7035,ELQ,BAH,51
7036,ELQ,Sharjah,46
7037,ELQ,DMM,38
7038,ELQ,DXB,31
7039,ELQ,KWI,12
7040,ELQ,MED,9
7041,ELQ,TZX,0
7042,ELQ,IST,0
7043,ELQ,TIF,0
7044,ELQ,SJJ,0
7045,ELS,JNB,192
7046,ELS,CPT,73
7047,ELS,DUR,29
7048,ELS,UTT,12
7049,ELU,ALG,39
